	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU668	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Genolevuria	NA
OTU669	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU670	Fungi	NA	NA	NA	NA	NA	NA
OTU671	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum candidum
OTU672	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Acremonium	NA
OTU673	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU674	Fungi	Ascomycota	Candelariomycetes	Candelariales	Candelariaceae	Candelaria	Candelaria pacifica
OTU675	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
OTU676	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiaceae	NA	NA
OTU677	NA	NA	NA	NA	NA	NA	NA
OTU678	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU679	Fungi	NA	NA	NA	NA	NA	NA
OTU680	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	Microcyclospora	NA
OTU681	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	Sporidesmium	NA
OTU682	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Pezoloma	Pezoloma ericae
OTU683	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	NA	NA
OTU684	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Meristemomyces	NA
OTU685	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU686	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU687	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU688	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Cadophora domestica
OTU689	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
OTU690	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA
OTU691	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	NA	NA
OTU692	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Devriesia	NA
OTU693	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes hirsuta
OTU694	Fungi	NA	NA	NA	NA	NA	NA
OTU695	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	Calcarisporiella thermophila
OTU696	NA	NA	NA	NA	NA	NA	NA
OTU697	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	NA
OTU698	Fungi	Basidiomycota	Atractiellomycetes	Atractiellales	NA	NA	NA
OTU699	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	NA
OTU700	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina	NA
OTU701	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Golovinomyces	Golovinomyces cichoracearum
OTU702	Fungi	NA	NA	NA	NA	NA	NA
OTU703	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	NA	NA
OTU704	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	Curvibasidium	Curvibasidium nothofagi
OTU705	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella megalospora
OTU706	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU707	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	NA
OTU708	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Daedaleopsis	Daedaleopsis confragosa
OTU709	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Hypomyces	Hypomyces aurantius
OTU710	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Schizoxylon	NA
OTU711	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	Lecanicillium coprophilum
OTU712	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU713	Rhizaria	Haplosporidia	NA	NA	NA	NA	NA
OTU714	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU715	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU716	NA	NA	NA	NA	NA	NA	NA
OTU717	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
OTU718	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
OTU719	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	NA
OTU720	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Libertasomycetaceae	Libertasomyces	NA
OTU722	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU723	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU724	Fungi	NA	NA	NA	NA	NA	NA
OTU725	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU727	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU728	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU729	NA	NA	NA	NA	NA	NA	NA
OTU730	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA
OTU731	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	NA
OTU732	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU733	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	NA
OTU734	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU735	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	NA	NA
OTU736	NA	NA	NA	NA	NA	NA	NA
OTU737	NA	NA	NA	NA	NA	NA	NA
OTU738	NA	NA	NA	NA	NA	NA	NA
OTU739	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Idriella	NA
OTU740	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	NA
OTU741	Fungi	NA	NA	NA	NA	NA	NA
OTU742	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	NA	NA	NA
OTU743	Fungi	NA	NA	NA	NA	NA	NA
OTU745	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
OTU746	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU747	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	Neophaeococcomyces	NA
OTU748	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Libertasomycetaceae	Libertasomyces	NA
OTU749	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU750	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Trichomonascus	NA
OTU751	NA	NA	NA	NA	NA	NA	NA
OTU752	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
OTU753	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU754	Fungi	NA	NA	NA	NA	NA	NA
OTU755	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis depressiceps
OTU756	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU757	Fungi	Ascomycota	Xylonomycetes	Symbiotaphrinales	Symbiotaphrinaceae	Symbiotaphrina	Symbiotaphrina larreae
OTU758	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU759	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mycotyphaceae	Kirkomyces	Kirkomyces cordensis
OTU760	Fungi	NA	NA	NA	NA	NA	NA
OTU762	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU763	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	NA	NA
OTU764	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium aciculare
OTU765	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora	Leptospora clematidis
OTU766	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU768	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala angulospora
OTU769	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU770	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	Pleiochaeta	NA
OTU772	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU773	Fungi	NA	NA	NA	NA	NA	NA
OTU774	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
OTU775	NA	NA	NA	NA	NA	NA	NA
OTU776	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU777	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	NA
OTU779	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU782	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU783	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU784	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Heyderia	NA
OTU785	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU786	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	NA
OTU787	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU788	Choanoflagellozoa	Choanoflagellata	NA	Choanoflagellida	NA	NA	NA
OTU789	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete	Phanerochaete sordida
OTU792	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina sacchari
OTU793	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU794	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	NA
OTU795	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
OTU796	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	NA
OTU797	Fungi	Ascomycota	Lichinomycetes	Lichinales	Peltulaceae	Peltula	Peltula richardsii
OTU798	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
OTU799	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Sclerostagonospora	NA
OTU800	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	NA
OTU801	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Atheliaceae	NA	NA
OTU802	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU803	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	NA	NA
OTU804	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU805	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU806	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	NA
OTU807	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaetopsis	NA
OTU808	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	Clavispora lusitaniae
OTU810	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Hymenochaetopsis	Hymenochaetopsis yasudae
OTU812	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU813	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor mucedo
OTU814	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	NA
OTU815	Fungi	Basidiomycota	Microbotryomycetes	NA	Colacogloeaceae	Colacogloea	NA
OTU816	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Aurantiporus	Aurantiporus fissilis
OTU817	Fungi	Ascomycota	Sordariomycetes	Togniniales	Togniniaceae	Phaeoacremonium	Phaeoacremonium parasiticum
OTU818	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU819	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU820	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	NA	NA
OTU821	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	NA	NA
OTU822	NA	NA	NA	NA	NA	NA	NA
OTU823	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	NA	NA	NA
OTU824	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia	Ramularia pistaciae
OTU825	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella xanthorrhoeae
OTU826	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU827	Fungi	NA	NA	NA	NA	NA	NA
OTU828	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	NA
OTU829	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Ramalina	NA
OTU830	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU831	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	NA	NA
OTU832	Fungi	NA	NA	NA	NA	NA	NA
OTU833	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Phaffomycetaceae	Komagataella	NA
OTU834	Fungi	NA	NA	NA	NA	NA	NA
OTU835	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU836	Fungi	NA	NA	NA	NA	NA	NA
OTU837	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
OTU838	Fungi	NA	NA	NA	NA	NA	NA
OTU839	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Heterocephalacria	Heterocephalacria arrabidensis
OTU840	Rhizaria	Haplosporidia	NA	NA	NA	NA	NA
OTU841	NA	NA	NA	NA	NA	NA	NA
OTU842	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Cephaloascaceae	Cephaloascus	Cephaloascus fragrans
OTU844	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	NA	NA
OTU846	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU847	Fungi	Ascomycota	Sordariomycetes	Pleurotheciales	Pleurotheciaceae	Pleurotheciella	Pleurotheciella saprophytica
OTU848	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia procaviae
OTU849	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU851	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon lividum
OTU852	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
OTU853	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Hyphodermataceae	Hyphoderma	Hyphoderma setigerum
OTU854	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria juncicola
OTU855	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	Pyrenochaeta nobilis
OTU856	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU858	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU859	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	NA
OTU860	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU861	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium citrinum
OTU862	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU863	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula polyphylla
OTU864	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	NA	NA
OTU865	Fungi	NA	NA	NA	NA	NA	NA
OTU866	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
OTU867	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora crassitunicata
OTU868	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU869	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
OTU870	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Polycauliona	NA
OTU871	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophaeosphaeria	Setophaeosphaeria badalingensis
OTU872	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	NA	NA
OTU873	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Wojnowiciella	Wojnowiciella dactylidis
OTU874	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	NA
OTU875	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU877	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
OTU879	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU880	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU881	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU882	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Arxiella	Arxiella terrestris
OTU883	Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	Phialemonium	NA
OTU884	Fungi	Ascomycota	Sordariomycetes	Xylariales	NA	NA	NA
OTU885	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU886	Fungi	NA	NA	NA	NA	NA	NA
OTU887	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Marasmiellus	Marasmiellus candidus
OTU888	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU889	Fungi	Ascomycota	Pezizomycetes	Pezizales	NA	NA	NA
OTU890	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU891	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU892	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU893	NA	NA	NA	NA	NA	NA	NA
OTU895	Fungi	NA	NA	NA	NA	NA	NA
OTU896	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Cryptococcus	Cryptococcus uniguttulatus
OTU897	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU898	Fungi	Ascomycota	Schizosaccharomycetes	Schizosaccharomycetales	Schizosaccharomycetaceae	Schizosaccharomyces	Schizosaccharomyces pombe
OTU900	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	NA
OTU901	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria minitans
OTU902	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU903	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella	NA
OTU904	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Myxozyma	Myxozyma neotropica
OTU905	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
OTU906	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU907	NA	NA	NA	NA	NA	NA	NA
OTU908	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium salamorum
OTU909	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	NA	NA
OTU910	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU911	NA	NA	NA	NA	NA	NA	NA
OTU912	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Byssochlamys	NA
OTU913	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	NA
OTU914	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU915	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	NA	NA
OTU916	Fungi	NA	NA	NA	NA	NA	NA
OTU917	Fungi	Basidiomycota	Tremellomycetes	Tremellales	NA	NA	NA
OTU918	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	NA	NA
OTU919	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	NA
OTU920	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma harzianum
OTU921	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	Phaeococcomyces	NA
OTU922	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Schizophyllaceae	Schizophyllum	NA
OTU923	Rhizaria	Haplosporidia	NA	NA	NA	NA	NA
OTU924	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Psoraceae	Psora	Psora decipiens
OTU925	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
OTU926	Fungi	NA	NA	NA	NA	NA	NA
OTU927	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Junghuhnia	Junghuhnia nitida
OTU928	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	NA	Candida	NA
OTU929	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Tubulicrinaceae	Tubulicrinis	Tubulicrinis yunnanensis
OTU930	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	NA
OTU931	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
OTU932	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU933	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU934	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Tulostoma	NA
OTU935	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	NA
OTU936	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Peroneutypa	Peroneutypa scoparia
OTU937	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA
OTU938	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormia	NA
OTU939	Fungi	Ascomycota	Sordariomycetes	Xylariales	Bartaliniaceae	Bartalinia	Bartalinia robillardoides
OTU940	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	NA
OTU941	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Heterocephalacria	Heterocephalacria arrabidensis
OTU942	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	Keissleriella rosacearum
OTU943	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Ovatospora	Ovatospora pseudomollicella
OTU944	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	NA
OTU945	Fungi	Ascomycota	Sordariomycetes	Xylariales	Beltraniaceae	Beltrania	NA
OTU946	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	Beauveria pseudobassiana
OTU947	Fungi	Ascomycota	Dothideomycetes	Bezerromycetales	Bezerromycetaceae	Bezerromyces	NA
OTU948	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Bulgariaceae	NA	NA
OTU949	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Clavispora	Clavispora lusitaniae
OTU950	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
OTU951	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	Neodevriesia	Neodevriesia knoxdaviesii
OTU952	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Extremaceae	Petrophila	Petrophila incerta
OTU953	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
OTU954	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU955	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU956	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU957	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita exitialis
OTU958	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes versicolor
OTU959	Fungi	Basidiomycota	NA	NA	NA	NA	NA
OTU960	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Rachicladosporium	NA
OTU961	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
OTU962	Rhizaria	Cercozoa	NA	NA	NA	NA	NA
OTU963	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	Gloeoporus	Gloeoporus dichrous
OTU964	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
OTU965	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	NA	NA
OTU966	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Muriformistrickeria	Muriformistrickeria rosae
OTU968	Fungi	Ascomycota	Dothideomycetes	Capnodiales	NA	NA	NA
OTU969	NA	NA	NA	NA	NA	NA	NA
OTU970	Fungi	NA	NA	NA	NA	NA	NA
OTU971	Fungi	Ascomycota	Lecanoromycetes	Acarosporales	Acarosporaceae	Acarospora	Acarospora gwynnii
OTU972	Fungi	Ascomycota	NA	NA	NA	NA	NA
OTU973	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	NA	NA	NA
OTU974	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Pringsheimia	NA
OTU975	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	NA	NA
